sim2sim_base_euler_roll,sim2sim_base_euler_pitch,sim2sim_base_euler_yaw,sim2sim_dof_pos_0,sim2sim_dof_pos_1,sim2sim_dof_pos_2,sim2sim_dof_pos_3,sim2sim_dof_pos_4,sim2sim_dof_pos_5,sim2sim_dof_pos_6,sim2sim_dof_pos_7,sim2sim_dof_pos_8,sim2sim_dof_pos_9,sim2sim_dof_pos_10,sim2sim_dof_pos_11,sim2sim_target_dof_pos_0,sim2sim_target_dof_pos_1,sim2sim_target_dof_pos_2,sim2sim_target_dof_pos_3,sim2sim_target_dof_pos_4,sim2sim_target_dof_pos_5,sim2sim_target_dof_pos_6,sim2sim_target_dof_pos_7,sim2sim_target_dof_pos_8,sim2sim_target_dof_pos_9,sim2sim_target_dof_pos_10,sim2sim_target_dof_pos_11
0.0,0.0,1.0,7.696072282655321e-23,1.526988192823635e-23,2.6766026698567485e-22,1.640391628094586e-21,-2.8128331918056353e-21,-5.5235536452049884e-21,-1.059992887743886e-21,-7.820345072846152e-22,3.322233621048596e-22,3.3456033324474838e-21,-2.8128331918056353e-21,1.010838654151722e-20,-0.04969216585159302,-1.0554209709167481,-0.035000655055046084,0.2425454616546631,0.18633177280426028,0.08913131952285767,-0.2198349714279175,-0.47238988876342775,-0.5285289764404297,0.5560676097869873,0.09686314463615418,0.242893385887146
0.010419002693812077,0.09814103615984152,0.99511797361134,-0.08225944389775817,-0.1982611996914405,-0.05132161620463039,0.09488610000174777,0.09492515718426044,0.05060577372174742,-0.08568574777330006,-0.19865641220637328,-0.12378657299189663,0.25803679256520684,-0.10008818841005092,0.08522661496370276,0.050107920169830324,-1.1848671913146973,0.031111857295036318,0.1666653394699097,0.03776074647903443,-0.01491275727748871,-0.2906848907470703,-0.5936050415039062,-0.5383586883544922,0.3611574172973633,-0.11603940725326539,0.1482981562614441
0.030306643467517602,0.11067802027055307,0.9933941227884954,-0.08402905850650634,-0.23600375426587322,0.028421087751061207,0.1083873164165952,0.06098335071338825,0.012649623814454593,-0.09917001996578566,-0.34580004579270146,-0.33437292865970136,0.3721059268758109,-0.09846153985012635,0.11710066758702249,0.012482059001922608,-1.2763887405395509,-0.029928484559059144,0.014888215065002442,0.1108057975769043,0.10752762556076051,-0.21369149684906008,-0.6235314369201661,-0.5102875709533692,0.3480870723724365,-0.03848100900650025,0.10762825012207032
0.020995846913418457,0.09713294115727723,0.9950499314881273,-0.04842200735064035,-0.21109519396017098,0.019896346168095755,0.05107281038143068,0.082555084344784,0.0591923024251624,-0.1428149164013579,-0.44131362954267006,-0.44574645113840133,0.3868179616966439,-0.06333585282040516,0.11365902451373278,-0.06143434047698975,-1.252310085296631,0.05428136587142945,0.14905931949615478,0.012685608863830567,-0.017856678366661074,-0.19649972915649416,-0.6143249034881593,-0.5110592365264893,0.3257591962814331,0.013666051626205445,0.17087653875350953
0.012161662203358431,0.08183728179591128,0.9965714993319384,-0.06030115173410213,-0.18683017989521256,-0.00043368685781693627,0.0867271443109612,-0.0125534047512604,0.023518512530277376,-0.18372764209000755,-0.5126991922056435,-0.48073042967407875,0.34666598412259025,-0.01938263236085883,0.14297401934641882,-0.08865990638732911,-1.2919939994812013,0.0797357439994812,0.11319761276245117,-0.01758272647857666,0.011960032582283021,-0.1766797184944153,-0.6231663703918457,-0.5221135139465333,0.23497693538665773,0.04050450325012207,0.16182746887207033
0.03370469228028333,0.06304986863763032,0.9974410798553812,-0.06985277478087738,-0.17313761592958993,0.0005695988716936542,0.14513194347834094,-0.04300071159663323,0.048930632424405714,-0.1891989996594699,-0.5181224973160904,-0.4806675913212465,0.2823351934187343,0.04090023598064973,0.14528763939638303,-0.14028744697570802,-1.2646502494812013,0.07953950166702271,0.06077219843864441,-0.06049421429634094,0.026504388451576235,-0.16849451065063478,-0.6271220207214356,-0.4925512790679932,0.21817021369934084,0.08793893456459045,0.12781331539154053
0.038655222214555404,0.05928025538897925,0.997492669204421,-0.0697563703959152,-0.1639106992228008,0.010660664486998607,0.1526522023597938,-0.04660623476009347,0.05429000082820149,-0.19736921998163356,-0.5146357392669517,-0.4776906212793107,0.25931893856075827,0.08463978125384448,0.1358024103378575,-0.13471306562423707,-1.2567170143127442,0.0872695565223694,0.13254923820495607,0.000990039110183716,0.012615570425987245,-0.2169504165649414,-0.6391242027282715,-0.48579010963439945,0.32552943229675296,0.15966055393218995,0.14720263481140136
0.027786325116344775,0.06548315042162481,0.9974667298448548,-0.0883392733208222,-0.1588227182093484,0.026710475908341254,0.16193266579854318,-0.04773531817553946,0.05057751978541823,-0.2260488945662092,-0.5122303076336499,-0.47595351138736475,0.27014481518881545,0.12298710560374844,0.14102547677217717,-0.10778344869613649,-1.2402674674987795,0.0830877423286438,0.13720333576202393,-0.022909945249557497,0.05528475046157837,-0.23388075828552246,-0.6308311462402344,-0.476423978805542,0.3231716632843018,0.14080965518951416,0.1131336808204651
0.029569331165266263,0.07317037885893451,0.9968810111101926,-0.0897856296252937,-0.15681935278551642,0.040068591805323885,0.16499188331575357,-0.04969980320127728,0.06543319924210017,-0.24684194803289083,-0.5088803429565444,-0.4657418721783798,0.29191225534003185,0.11359901515308664,0.11365484122688001,-0.12592600584030153,-1.2193124771118165,0.08844197988510133,0.15148730278015138,-0.04846428036689759,0.03195286095142365,-0.23931891918182374,-0.6260810852050782,-0.48928189277648926,0.3121725082397461,0.11291134357452393,0.1253340244293213
0.03504945299800906,0.07516039745429424,0.996555292243764,-0.09507012571150751,-0.15371963899552807,0.040180685381436966,0.17644499866553462,-0.050066527083668357,0.06674849217156505,-0.25417745211341986,-0.5088131375278337,-0.4642599728971839,0.30823367026704784,0.10620518780626106,0.1025183580086993,-0.13108092546463013,-1.2174588203430177,0.08472419977188111,0.15649137496948243,-0.039170998334884646,0.015896165370941163,-0.2404817581176758,-0.617468547821045,-0.49604611396789555,0.3096876382827759,0.12385306358337403,0.14023576974868776
0.03725562778177395,0.07540707476825086,0.9964566178582395,-0.10175821189469486,-0.15109377417106878,0.03800181671025443,0.1830314627701842,-0.047816007397733916,0.059322189550495896,-0.25724792371950905,-0.5094356112728206,-0.46604694395708607,0.3134609306107808,0.10514880474656893,0.10393135546178617,-0.140257728099823,-1.2299433708190919,0.08809877634048463,0.16277940273284913,-0.032776659727096556,0.005487599968910218,-0.2452760934829712,-0.6213771343231201,-0.4991750717163086,0.3093866348266602,0.12093148231506348,0.15211545228958132
0.03631839655380796,0.0744309933226413,0.9965645996646508,-0.11085916555330845,-0.14934882663508312,0.03677348743386496,0.18766291843708272,-0.044600933293308574,0.05021153336836481,-0.2610306391008464,-0.5101785156761387,-0.4672775641510232,0.31233975621572097,0.10902350230212363,0.11206843383468364,-0.13967318534851075,-1.233805274963379,0.08907016515731812,0.16287527084350586,-0.030456334352493286,0.0064520657062530525,-0.24831438064575195,-0.6246378898620606,-0.4986289978027344,0.30476195812225343,0.11931848526000977,0.15198993682861328
0.03663643747297706,0.0730864607731765,0.9966524673630923,-0.11696225190082472,-0.14880448848961236,0.03726568839702837,0.19111952051694162,-0.041944664236269205,0.04521145882536198,-0.26313072471219723,-0.5105691621411053,-0.4669733675613809,0.3089078640268495,0.11498860032477391,0.11871316884698829,-0.1419539213180542,-1.23684139251709,0.09072760343551636,0.16966588497161866,-0.02820400595664978,0.007150235772132874,-0.25232145786285404,-0.625722074508667,-0.49427223205566406,0.3100536584854126,0.13023729324340821,0.15226370096206665
0.0380940361903731,0.07179541379258997,0.9966916589221952,-0.12184530064357567,-0.14888108854344967,0.03994331711146196,0.19647109284771097,-0.041335477844023284,0.04338200078682628,-0.26588370964993413,-0.5107641388571255,-0.46418676994955355,0.3065074247366933,0.1212593263658045,0.12247017097894801,-0.1430840253829956,-1.2344475746154786,0.09207597970962525,0.17246971130371094,-0.034611028432846073,0.009622669219970703,-0.25539963245391845,-0.6239488601684571,-0.49369421005249026,0.30260767936706545,0.12971265316009523,0.14959713220596313
0.04078831741361423,0.07023878034423155,0.9966959550927869,-0.1252949415819645,-0.14926764014246374,0.04283680639321439,0.20295398842129853,-0.04201425570216795,0.043436353851481355,-0.26699551208276523,-0.5106812935894195,-0.46151209475651794,0.30415300553272984,0.1273699259480509,0.12351611462213756,-0.14784929752349854,-1.2312088012695312,0.09223600625991822,0.17521214485168457,-0.035209578275680546,0.012808871269226075,-0.25746653079986576,-0.6221835136413575,-0.4914379119873047,0.30107872486114506,0.1358595371246338,0.14763296842575074
0.04253359167937351,0.06856599117555942,0.9967394837333204,-0.1290977216755733,-0.14981799012381453,0.04555555395216221,0.20917814573157603,-0.04297544463822156,0.04493186540865644,-0.2683668616217335,-0.5104083174411986,-0.4592792591092971,0.30168573646291064,0.13305901769981043,0.12352197940423328,-0.14957325458526613,-1.2284805297851564,0.0937661647796631,0.17992959022521973,-0.034618884325027466,0.013509920239448548,-0.2609105587005615,-0.6208686351776124,-0.4898706436157227,0.3011474370956421,0.14234890937805175,0.14721919298171998
0.043432610484040596,0.06714195669205625,0.9967976554938839,-0.13285629460428447,-0.15033160458366404,0.048266327401386845,0.214627280497411,-0.044050308175305926,0.046200613456580504,-0.2703000382063403,-0.5101331666593294,-0.45693787220576537,0.2994427324707595,0.13820290426126958,0.12346566865046141,-0.1523420810699463,-1.2273736953735352,0.09568357467651367,0.18446552753448486,-0.034714943170547484,0.01411469280719757,-0.26492037773132326,-0.6207679271697999,-0.4882804393768311,0.2989886999130249,0.14491324424743654,0.14668831825256348
0.04358139779946873,0.06598068466106626,0.9968687029982948,-0.13668539349092637,-0.1507352992570168,0.05074715529543578,0.2194362770936371,-0.04516654425134683,0.04698383546914916,-0.27271594109307434,-0.5099094360413964,-0.4547184246367028,0.2976374780950767,0.14252444790233584,0.12336333568611516,-0.1538247108459473,-1.226767921447754,0.09733521938323975,0.18913111686706544,-0.034677916765213014,0.014288735389709473,-0.2676811933517456,-0.6206843376159669,-0.4867859840393067,0.29866206645965576,0.14818947315216066,0.1458269476890564
0.04355516247672023,0.06510093838486719,0.996927688271841,-0.1400057539327214,-0.15103376520884007,0.05292829348224627,0.22367828781964413,-0.0463803136502089,0.04735825918933499,-0.27501113197113725,-0.5097395204715423,-0.4526972844376809,0.2963978201300698,0.14592044271595297,0.12299447125398194,-0.15481284856796265,-1.2255784988403322,0.09826967716217042,0.19192702770233155,-0.03611482977867127,0.01491544544696808,-0.269772744178772,-0.6205394268035889,-0.48575520515441895,0.297443151473999,0.15049469470977783,0.14482365846633913
0.04362768386085915,0.06444127099854423,0.9969673754908082,-0.14250375886551414,-0.1512638131797115,0.054727018542083686,0.22719305337173576,-0.04754205222057772,0.04767102647653538,-0.2768058240572386,-0.5095890942863851,-0.45101351749593216,0.2956050852852843,0.1485102657514482,0.1223308148955318,-0.15577852725982666,-1.2245132446289064,0.09865483045578004,0.19397749900817873,-0.03664639592170715,0.015411508083343507,-0.2713104486465454,-0.6200290679931642,-0.4846985340118408,0.29613661766052246,0.1529029369354248,0.14414092302322387
0.04354938777383783,0.06395225643814414,0.9970022867180366,-0.14445042506187308,-0.15144813818074346,0.05611452595898358,0.2298104914365648,-0.04846651268243296,0.04790696184308945,-0.2782141935965805,-0.5094377981040196,-0.44976184772169603,0.2949287091108597,0.15043331812380306,0.12166299030772083,-0.15655475854873657,-1.223241996765137,0.09880362749099732,0.19582414627075195,-0.0368280827999115,0.016041558980941773,-0.2725083827972412,-0.6194376468658448,-0.48394227027893066,0.2950864553451538,0.15524895191192628,0.14373886585235596
0.04324327236754141,0.0635533958439467,0.9970411151360055,-0.1460908871295873,-0.1515950436274576,0.05712351116426907,0.23167128726036193,-0.04911730957420506,0.04814083391325802,-0.2793670414790156,-0.5092871603149954,-0.44891932437695836,0.2942694414515022,0.1519266865043297,0.12116206131965625,-0.15680854320526125,-1.2223058700561524,0.09892416000366211,0.19747743606567383,-0.036989742517471315,0.016547089815139773,-0.2733296394348145,-0.619109582901001,-0.48346424102783203,0.2944512367248535,0.15708386898040771,0.1435635805130005
0.04293144786032638,0.06320950719163389,0.9970764509230013,-0.1473586659710296,-0.15170792163582442,0.05787097760326717,0.23305730372257696,-0.04963964515047273,0.0483763188904451,-0.28019781397522586,-0.5091536048953713,-0.44833942193418935,0.2937016113653862,0.15304458916830066,0.12085155470634673,-0.1570543169975281,-1.2214132308959962,0.0989728331565857,0.19881081581115723,-0.037361496686935426,0.017048585414886474,-0.2739216089248657,-0.6187562465667725,-0.4831112861633301,0.293694281578064,0.15822956562042237,0.14331527948379516
0.042698344271215924,0.06290095035780138,0.9971059732248031,-0.14832921884594832,-0.15179800571495722,0.05843937404434065,0.2342067769286404,-0.05011376890440267,0.04862817750226478,-0.2807343950136854,-0.5090367734792481,-0.44794751563455876,0.2932328703196529,0.1538824384694267,0.12061406368281502,-0.15723993778228762,-1.2206439018249513,0.09891126155853272,0.19970552921295168,-0.0378476083278656,0.017409080266952516,-0.27424910068511965,-0.6185426712036133,-0.48292498588562016,0.29319391250610355,0.15905425548553467,0.1430848479270935
0.042552856705122113,0.06262101450246771,0.9971298124762473,-0.14904360770466035,-0.15187249203574496,0.058865969312135925,0.23517668619596085,-0.05056396025047746,0.04886134266917627,-0.2810337213654606,-0.5089394252829251,-0.4476908783243717,0.29286013523266086,0.15451287418091134,0.12040385960319826,-0.15737727880477906,-1.220116424560547,0.09888812303543092,0.20044307708740236,-0.038227814435958865,0.017641332745552064,-0.2744993448257446,-0.618394947052002,-0.4827499866485596,0.29278557300567626,0.15971858501434327,0.14287773370742798
0.042445554404548856,0.06238307528573834,0.9971493001698317,-0.14957311201119197,-0.1519360691157075,0.059201447694217854,0.23597844849261992,-0.05099525587730989,0.049024984063061335,-0.2811956882306352,-0.5088613752710979,-0.4475112970952548,0.2925514329751247,0.1549755064850836,0.12022598900285528,-0.15749545097351075,-1.219767761230469,0.0988551139831543,0.20096745491027834,-0.03851874470710755,0.01784096658229828,-0.2746088743209839,-0.6183302402496338,-0.482626485824585,0.29243805408477785,0.1602191209793091,0.1426806092262268
0.042353034675248966,0.062183839249660235,0.9971656786061028,-0.14997084133290495,-0.1519935778307836,0.05946270823146545,0.23662049077768285,-0.05136767484515592,0.049150259323767646,-0.28127080105031194,-0.5087984504220845,-0.4473933397925666,0.2922873880360829,0.15534024494592055,0.12007035741974255,-0.15756520032882693,-1.219530200958252,0.09883819818496704,0.2013857126235962,-0.03873738646507263,0.017999699711799624,-0.2746656179428101,-0.618288803100586,-0.48253703117370605,0.2921940088272095,0.16066806316375734,0.14251745939254762
0.04226485701594869,0.0620231131086832,0.997179429842859,-0.15027036169030364,-0.15204579964023793,0.05966949440656339,0.23712072192384662,-0.05168392067034619,0.04923906231739977,-0.2812836393939898,-0.5087472287171935,-0.44732607849427203,0.2920532339487027,0.1555860230358428,0.11994520145561435,-0.15760734081268313,-1.219370460510254,0.09879661798477174,0.201700758934021,-0.038938587903976446,0.01814992129802704,-0.2746761798858643,-0.6182599067687988,-0.4824704647064209,0.2919862985610962,0.1609496355056763,0.14235030412673952
0.0421889934957619,0.061892371316863384,0.9971907657016238,-0.15048832967603257,-0.1520911099263792,0.059828781488346,0.23750542445650907,-0.05194762092653562,0.0493167946102601,-0.2812628743468323,-0.5087053346043023,-0.44729328441541655,0.29186845021482294,0.1557688264278811,0.11982327897516203,-0.15763654708862307,-1.219244194030762,0.09873354434967041,0.2019197463989258,-0.0390920102596283,0.018277600407600403,-0.2746525526046753,-0.6182275772094727,-0.48241848945617677,0.2918217420578003,0.16112959384918213,0.14220339059829712
0.0421221946593426,0.06179317537815771,0.9971997413726931,-0.15064585015816728,-0.15213055440912027,0.059952774017280414,0.23779804943074534,-0.05216259105295609,0.04938770246986692,-0.28120934616801946,-0.5086699942383847,-0.44729586477367006,0.2917194717183575,0.15585681015054478,0.11970773402953741,-0.1576425075531006,-1.2191455841064454,0.09866348505020142,0.20205037593841554,-0.0392023503780365,0.018383362889289857,-0.27460038661956787,-0.6181951522827149,-0.4823759555816651,0.29168679714202883,0.16123247146606445,0.14207473993301392
0.042067178926515875,0.06171832597880115,0.9972066990827627,-0.15074014679023123,-0.15216141741856573,0.06004178514835241,0.2379875788111624,-0.05233202813836712,0.049450554683025484,-0.2811524538347302,-0.5086416537328585,-0.4473120745757259,0.2916161164905409,0.15595141384403946,0.11959550100399387,-0.15764042139053347,-1.2190760612487794,0.09859917163848878,0.20213060379028322,-0.03927349448204041,0.018465924263000488,-0.27453458309173584,-0.6181691646575929,-0.4823476791381836,0.2915818214416504,0.16131439208984377,0.14198299646377563
0.042017922664781875,0.061663937206012064,0.9972121404311066,-0.15079903280385915,-0.15218461365512534,0.060098986804917855,0.23810197447183526,-0.05244586693179311,0.04949690733776153,-0.2810830781925116,-0.508620101331429,-0.44735675475645703,0.2915538597930296,0.15594496181590714,0.11949864730756322,-0.15762721300125124,-1.2190237045288086,0.09854122400283814,0.20216104984283448,-0.039318794012069704,0.018528783321380617,-0.274450421333313,-0.6181562900543214,-0.4823366165161133,0.2914934873580933,0.1613370180130005,0.14192036390304566
0.0419750263420635,0.06162998699623428,0.9972160457325318,-0.15083359169264074,-0.15220281665691765,0.06014038471096729,0.23816072519116704,-0.05251458135959946,0.049530777734464605,-0.28100036275488544,-0.5086025716019543,-0.4474153246974898,0.2914952688252804,0.15592002290246418,0.11943912677581757,-0.1576011896133423,-1.2189864158630372,0.09848047494888307,0.202164101600647,-0.039348703622818,0.01858809292316437,-0.2743722438812256,-0.6181415081024171,-0.4823324203491211,0.29143638610839845,0.1613391637802124,0.14186142683029176
0.041946885597892385,0.061609295739635486,0.9972185083857524,-0.15084216688505822,-0.15221563483537767,0.06016658357487225,0.2381759113970268,-0.05254806032447442,0.04956155570192408,-0.2809185722553446,-0.508589324887297,-0.447481766804022,0.29147345914806416,0.1558527253705327,0.11937458241961191,-0.1575791835784912,-1.2189459800720215,0.09842596054077149,0.20212602615356445,-0.039372223615646365,0.018629902601242067,-0.27429001331329345,-0.6181300640106202,-0.4823352813720703,0.291390061378479,0.16129744052886963,0.14181982278823854
